month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,ctr,cpc,cr,roi
May,4,camp 3,High,728 x 90,Forbes,1410,0.4692,5,0.2599,0,0.0,0.35,0.09,0.0,-44.61
May,4,camp 3,High,728 x 90,CNBC,34623,7.3255,69,3.5867,8,726.3306,0.2,0.11,11.59,-51.04
May,4,camp 3,Low,728 x 90,Morning Brew,4468,0.4528,12,0.6237,0,0.0,0.27,0.04,0.0,37.74
May,4,camp 3,Low,728 x 90,Forbes,90,0.0178,2,0.1039,0,0.0,2.22,0.01,0.0,483.71
May,4,camp 3,Low,728 x 90,CNBC,49981,1.3587,89,4.627,1,59.749,0.18,0.02,1.12,240.55
May,4,camp 3,Medium,728 x 90,Morning Brew,14045,1.7306,64,3.3268,0,0.0,0.46,0.03,0.0,92.23
May,4,camp 3,Medium,728 x 90,Buzzfeed,1086,1.0241,6,0.3118,0,0.0,0.55,0.17,0.0,-69.55
May,4,camp 3,Medium,728 x 90,Forbes,599,0.1406,7,0.3638,1,44.4315,1.17,0.02,14.29,158.75
May,4,camp 3,Medium,728 x 90,CNBC,108274,5.4216,313,16.273,1,107.4126,0.29,0.02,0.32,200.15
May,5,camp 1,High,160 x 600,Morning Brew,19478,23.9532,71,13.0,51,2209.7654,0.36,0.34,71.83,-45.73
May,5,camp 1,High,160 x 600,Buzzfeed,19303,34.8456,117,21.0,106,5123.3452,0.61,0.3,90.6,-39.73
May,5,camp 1,High,160 x 600,CNBC,214244,292.1304,1444,266.0,842,40130.9725,0.67,0.2,58.31,-8.94
May,5,camp 1,Low,160 x 600,Morning Brew,584,0.0745,1,0.1843,0,0.0,0.17,0.07,0.0,147.38
May,5,camp 1,Low,160 x 600,CNBC,4087,0.9386,2,0.3686,0,0.0,0.05,0.47,0.0,-60.73
May,5,camp 1,Medium,160 x 600,Morning Brew,2817,2.0359,18,3.3177,5,1765.8512,0.64,0.11,27.78,62.96
May,5,camp 1,Medium,160 x 600,Buzzfeed,652,1.1001,2,0.3686,0,0.0,0.31,0.55,0.0,-66.49
May,5,camp 1,Medium,160 x 600,CNBC,28236,18.2956,200,36.87,16,643.4355,0.71,0.09,8.0,101.52
May,5,camp 1,High,240 x 400,Morning Brew,48405,43.7461,155,28.0,44,2548.4681,0.32,0.28,28.39,-35.99
May,5,camp 1,High,240 x 400,Buzzfeed,361598,347.9205,7349,1354.0,3369,170846.5745,2.03,0.05,45.84,289.17
May,5,camp 1,High,240 x 400,Forbes,45800,23.9892,310,57.0,117,6490.5806,0.68,0.08,37.74,137.61
May,5,camp 1,High,240 x 400,CNBC,184652,393.9345,1215,224.0,604,32278.8833,0.66,0.32,49.71,-43.14
May,5,camp 1,Low,240 x 400,Morning Brew,1137,0.2306,2,0.3686,0,0.0,0.18,0.12,0.0,59.84
May,5,camp 1,Low,240 x 400,Buzzfeed,1509,1.2827,26,4.7922,2,225.6569,1.72,0.05,7.69,273.6
May,5,camp 1,Low,240 x 400,Forbes,422,0.2267,1,0.1843,0,0.0,0.24,0.23,0.0,-18.7
May,5,camp 1,Low,240 x 400,CNBC,2355,1.0102,4,0.7372,0,0.0,0.17,0.25,0.0,-27.02
May,5,camp 1,Medium,240 x 400,Morning Brew,5772,2.9801,35,6.4511,1,35.1782,0.61,0.09,2.86,116.47
May,5,camp 1,Medium,240 x 400,Buzzfeed,21762,19.6715,767,141.3845,58,4005.2731,3.52,0.03,7.56,618.73
May,5,camp 1,Medium,240 x 400,Forbes,3526,1.8651,57,10.5061,10,482.5999,1.62,0.03,17.54,463.3
May,5,camp 1,Medium,240 x 400,CNBC,20196,19.4254,142,26.1782,10,280.1123,0.7,0.14,7.04,34.76
May,5,camp 1,High,300 x 250,Morning Brew,41425,46.5902,144,26.0,127,6086.4684,0.35,0.32,88.19,-44.19
May,5,camp 1,High,300 x 250,Buzzfeed,61068,42.6035,715,131.0,426,18236.0987,1.17,0.06,59.58,207.49
May,5,camp 1,High,300 x 250,Forbes,5441,2.8298,11,2.0,9,288.7197,0.2,0.26,81.82,-29.32
May,5,camp 1,High,300 x 250,CNBC,369042,553.0831,2052,378.0,1315,63112.2942,0.56,0.27,64.08,-31.66
May,5,camp 1,Low,300 x 250,Morning Brew,477,0.1841,1,0.1843,0,0.0,0.21,0.18,0.0,0.11
May,5,camp 1,Low,300 x 250,CNBC,5359,1.6791,13,2.3961,2,153.7732,0.24,0.13,15.38,42.7
May,5,camp 1,Medium,300 x 250,Morning Brew,4311,3.3554,27,4.9765,1,26.3047,0.63,0.12,3.7,48.31
May,5,camp 1,Medium,300 x 250,Buzzfeed,2977,1.9531,66,12.1671,3,266.6369,2.22,0.03,4.55,522.96
May,5,camp 1,Medium,300 x 250,Forbes,339,0.1899,5,0.9215,0,0.0,1.47,0.04,0.0,385.26
May,5,camp 1,Medium,300 x 250,CNBC,44483,34.3259,351,64.7067,46,3082.4833,0.79,0.1,13.11,88.51
May,5,camp 1,High,468 x 60,Morning Brew,1226,0.6971,2,0.0,1,90.0916,0.16,0.35,50.0,-100.0
May,5,camp 1,High,468 x 60,CNBC,4917,1.9558,4,0.0,3,96.3584,0.08,0.49,75.0,-100.0
May,5,camp 1,Medium,468 x 60,CNBC,669,0.107,1,0.1843,0,0.0,0.15,0.11,0.0,72.24
May,5,camp 1,Low,580 x 400,CNBC,676,0.4093,2,0.3686,0,0.0,0.3,0.2,0.0,-9.94
May,5,camp 1,Medium,580 x 400,CNBC,5339,7.1651,89,16.4042,17,1026.252,1.67,0.08,19.1,128.95
May,5,camp 1,High,670 x 90,Morning Brew,5817,14.0358,45,8.0,13,666.2125,0.77,0.31,28.89,-43.0
May,5,camp 1,High,670 x 90,Buzzfeed,18633,12.9054,83,15.0,50,1834.2637,0.45,0.16,60.24,16.23
May,5,camp 1,High,670 x 90,Forbes,425,0.2898,6,1.0,1,48.5544,1.41,0.05,16.67,245.07
May,5,camp 1,High,670 x 90,CNBC,19563,33.6262,115,21.0,47,3134.1546,0.59,0.29,40.87,-37.55
May,5,camp 1,Medium,670 x 90,Morning Brew,662,0.6476,17,3.151,1,4.1705,2.57,0.04,5.88,386.57
May,5,camp 1,Medium,670 x 90,Buzzfeed,785,0.5235,12,2.2118,1,27.0946,1.53,0.04,8.33,322.5
May,5,camp 1,Medium,670 x 90,CNBC,2138,1.4484,13,2.3961,2,140.1864,0.61,0.11,15.38,65.43
May,5,camp 1,High,728 x 90,Morning Brew,69265,79.2585,245,45.0,102,5927.6325,0.35,0.32,41.63,-43.22
May,5,camp 1,High,728 x 90,Buzzfeed,211406,280.9119,1841,339.0,954,46790.4738,0.87,0.15,51.82,20.68
May,5,camp 1,High,728 x 90,Forbes,19688,7.4727,78,14.0,62,2621.5941,0.4,0.1,79.49,87.35
May,5,camp 1,High,728 x 90,CNBC,348613,340.7355,1266,233.0,661,29314.2362,0.36,0.27,52.21,-31.62
May,5,camp 1,Low,728 x 90,Morning Brew,885,0.5894,6,1.1059,0,0.0,0.68,0.1,0.0,87.63
May,5,camp 1,Low,728 x 90,Buzzfeed,316,0.3487,9,1.6588,1,2.1196,2.85,0.04,11.11,375.71
May,5,camp 1,Low,728 x 90,Forbes,201,0.0737,1,0.1843,0,0.0,0.5,0.07,0.0,150.07
May,5,camp 1,Low,728 x 90,CNBC,4509,0.9701,14,2.5804,0,0.0,0.31,0.07,0.0,165.99
May,5,camp 1,Medium,728 x 90,Morning Brew,7999,5.2019,48,8.8472,7,547.2905,0.6,0.11,14.58,70.08
May,5,camp 1,Medium,728 x 90,Buzzfeed,9174,11.5054,197,36.3149,11,487.5389,2.15,0.06,5.58,215.63
May,5,camp 1,Medium,728 x 90,Forbes,1995,0.7307,8,1.4745,3,222.4445,0.4,0.09,37.5,101.79
May,5,camp 1,Medium,728 x 90,CNBC,41082,20.9442,191,35.209,28,981.3491,0.46,0.11,14.66,68.11
May,5,camp 3,High,160 x 600,Buzzfeed,36,0.0398,1,0.0526,0,0.0,2.78,0.04,0.0,32.16
May,5,camp 3,High,160 x 600,CNBC,24467,5.5134,46,2.4224,0,0.0,0.19,0.12,0.0,-56.06
May,5,camp 3,Low,160 x 600,Morning Brew,5942,0.2709,9,0.4739,0,0.0,0.15,0.03,0.0,74.94
May,5,camp 3,Low,160 x 600,CNBC,31013,1.4875,69,3.6336,0,0.0,0.22,0.02,0.0,144.28
May,5,camp 3,Medium,160 x 600,Morning Brew,9984,0.6872,25,1.3165,0,0.0,0.25,0.03,0.0,91.57
May,5,camp 3,Medium,160 x 600,CNBC,65818,6.004,258,13.588,4,1064.1491,0.39,0.02,1.55,126.32
May,5,camp 3,High,240 x 400,Morning Brew,5928,1.0762,16,0.8425,0,0.0,0.27,0.07,0.0,-21.72
May,5,camp 3,High,240 x 400,Buzzfeed,7846,6.8843,84,4.4242,11,392.5332,1.07,0.08,13.1,-35.73
May,5,camp 3,High,240 x 400,Forbes,3663,1.8039,10,0.5272,0,0.0,0.27,0.18,0.0,-70.77
May,5,camp 3,High,240 x 400,CNBC,22786,7.443,49,2.5804,7,1389.0936,0.22,0.15,14.29,-65.33
May,5,camp 3,Low,240 x 400,Morning Brew,6698,0.5475,11,0.5792,0,0.0,0.16,0.05,0.0,5.79
May,5,camp 3,Low,240 x 400,Buzzfeed,3437,2.7535,36,1.8958,0,0.0,1.05,0.08,0.0,-31.15
May,5,camp 3,Low,240 x 400,Forbes,505,0.2822,3,0.1579,0,0.0,0.59,0.09,0.0,-44.05
May,5,camp 3,Low,240 x 400,CNBC,17275,0.8839,20,1.0532,0,0.0,0.12,0.04,0.0,19.15
May,5,camp 3,Medium,240 x 400,Morning Brew,13146,1.2851,54,2.8443,5,244.5774,0.41,0.02,9.26,121.33
May,5,camp 3,Medium,240 x 400,Buzzfeed,10233,8.2638,228,12.0069,1,15.4694,2.23,0.04,0.44,45.3
May,5,camp 3,Medium,240 x 400,Forbes,1866,1.0524,29,1.5271,0,0.0,1.55,0.04,0.0,45.11
May,5,camp 3,Medium,240 x 400,CNBC,42721,4.1214,197,10.3756,0,0.0,0.46,0.02,0.0,151.75
May,5,camp 3,High,300 x 250,Morning Brew,3397,1.1337,10,0.5266,0,0.0,0.29,0.11,0.0,-53.55
May,5,camp 3,High,300 x 250,Buzzfeed,700,0.4231,12,0.6319,0,0.0,1.71,0.04,0.0,49.35
May,5,camp 3,High,300 x 250,CNBC,35998,9.9238,116,6.1106,4,107.938,0.32,0.09,3.45,-38.42
May,5,camp 3,Low,300 x 250,Morning Brew,7515,0.4449,46,2.4224,0,0.0,0.61,0.01,0.0,444.48
May,5,camp 3,Low,300 x 250,Buzzfeed,434,0.2512,9,0.4739,0,0.0,2.07,0.03,0.0,88.65
May,5,camp 3,Low,300 x 250,CNBC,46983,1.6628,96,5.0568,0,0.0,0.2,0.02,0.0,204.11
May,5,camp 3,Medium,300 x 250,Morning Brew,10286,1.1114,86,4.5289,0,0.0,0.84,0.01,0.0,307.5
May,5,camp 3,Medium,300 x 250,Buzzfeed,994,0.5483,34,1.7917,0,0.0,3.42,0.02,0.0,226.77
May,5,camp 3,Medium,300 x 250,CNBC,90968,6.1584,406,21.3873,3,157.9027,0.45,0.02,0.74,247.29
May,5,camp 3,High,580 x 400,CNBC,7863,4.1017,47,2.4757,2,29.4982,0.6,0.09,4.26,-39.64
May,5,camp 3,Low,580 x 400,CNBC,7076,0.793,33,1.7378,0,0.0,0.47,0.02,0.0,119.14
May,5,camp 3,Medium,580 x 400,CNBC,18734,3.4652,284,14.956,1,24.0797,1.52,0.01,0.35,331.61
May,5,camp 3,High,670 x 90,Morning Brew,688,0.2294,2,0.1053,0,0.0,0.29,0.11,0.0,-54.1
May,5,camp 3,High,670 x 90,CNBC,1968,0.4592,4,0.2106,0,0.0,0.2,0.11,0.0,-54.14
May,5,camp 3,Low,670 x 90,Morning Brew,3376,0.158,17,0.8952,0,0.0,0.5,0.01,0.0,466.58
May,5,camp 3,Medium,670 x 90,Morning Brew,4124,0.2959,20,1.0545,1,16.9379,0.48,0.01,5.0,256.37
May,5,camp 3,Medium,670 x 90,Forbes,24,0.0113,1,0.0526,0,0.0,4.17,0.01,0.0,365.49
May,5,camp 3,Medium,670 x 90,CNBC,4865,0.2798,10,0.5266,0,0.0,0.21,0.03,0.0,88.21
May,5,camp 3,High,728 x 90,Morning Brew,5962,1.2915,6,0.3166,1,69.6264,0.1,0.22,16.67,-75.49
May,5,camp 3,High,728 x 90,Buzzfeed,1162,1.2381,11,0.5792,1,83.5352,0.95,0.11,9.09,-53.22
May,5,camp 3,High,728 x 90,CNBC,28071,5.7279,56,2.949,2,153.444,0.2,0.1,3.57,-48.52
May,5,camp 3,Low,728 x 90,Morning Brew,4194,0.4032,26,1.3711,0,0.0,0.62,0.02,0.0,240.05
May,5,camp 3,Low,728 x 90,Buzzfeed,331,0.3311,3,0.1579,0,0.0,0.91,0.11,0.0,-52.31
May,5,camp 3,Low,728 x 90,Forbes,84,0.0188,3,0.1579,0,0.0,3.57,0.01,0.0,739.89
May,5,camp 3,Low,728 x 90,CNBC,33050,0.9434,58,3.0543,0,0.0,0.18,0.02,0.0,223.75
May,5,camp 3,Medium,728 x 90,Morning Brew,11941,1.4015,65,3.423,1,7.7676,0.54,0.02,1.54,144.24
May,5,camp 3,Medium,728 x 90,Buzzfeed,1057,1.0558,17,0.8952,0,0.0,1.61,0.06,0.0,-15.21
May,5,camp 3,Medium,728 x 90,Forbes,468,0.1227,4,0.2106,0,0.0,0.85,0.03,0.0,71.64
May,5,camp 3,Medium,728 x 90,CNBC,72476,3.7291,206,10.849,3,152.5182,0.28,0.02,1.46,190.93
May,6,camp 1,High,160 x 600,Morning Brew,20237,23.5205,91,17.0,40,1074.7579,0.45,0.26,43.96,-27.72
May,6,camp 1,High,160 x 600,Buzzfeed,17084,31.062,123,22.0,59,1749.9238,0.72,0.25,47.97,-29.17
May,6,camp 1,High,160 x 600,CNBC,183949,253.4565,1252,233.0,626,33002.5449,0.68,0.2,50.0,-8.07
May,6,camp 1,Low,160 x 600,Morning Brew,358,0.0658,5,0.9326,0,0.0,1.4,0.01,0.0,1317.33
May,6,camp 1,Low,160 x 600,Buzzfeed,28,0.0494,1,0.1865,0,0.0,3.57,0.05,0.0,277.53
May,6,camp 1,Low,160 x 600,CNBC,3285,0.8427,10,1.8652,3,26.74,0.3,0.08,30.0,121.34
May,6,camp 1,Medium,160 x 600,Morning Brew,2611,1.5817,13,2.4248,1,56.9708,0.5,0.12,7.69,53.3
May,6,camp 1,Medium,160 x 600,Buzzfeed,555,0.9481,5,0.9326,5,278.8454,0.9,0.19,100.0,-1.63
May,6,camp 1,Medium,160 x 600,CNBC,24018,15.5012,194,36.1863,8,1047.4459,0.81,0.08,4.12,133.44
May,6,camp 1,High,240 x 400,Morning Brew,43273,38.4831,146,27.0,41,2126.012,0.34,0.26,28.08,-29.84
May,6,camp 1,High,240 x 400,Buzzfeed,324933,314.2543,6213,1158.0,2550,118559.1244,1.91,0.05,41.04,268.49
May,6,camp 1,High,240 x 400,Forbes,38396,19.8169,278,51.0,141,6182.2845,0.72,0.07,50.72,157.36
May,6,camp 1,High,240 x 400,CNBC,155716,346.3546,1017,189.0,594,28585.2562,0.65,0.34,58.41,-45.43
May,6,camp 1,Low,240 x 400,Morning Brew,1177,0.163,2,0.373,0,0.0,0.17,0.08,0.0,128.83
May,6,camp 1,Low,240 x 400,Buzzfeed,1226,0.9421,13,2.4206,1,51.3655,1.06,0.07,7.69,156.94
May,6,camp 1,Low,240 x 400,Forbes,285,0.1414,1,0.1865,0,0.0,0.35,0.14,0.0,31.9
May,6,camp 1,Low,240 x 400,CNBC,1685,0.591,1,0.1865,0,0.0,0.06,0.59,0.0,-68.44
May,6,camp 1,Medium,240 x 400,Morning Brew,5291,2.4719,23,4.2901,1,55.4253,0.43,0.11,4.35,73.55
May,6,camp 1,Medium,240 x 400,Buzzfeed,19049,17.2492,686,127.9579,77,3340.5634,3.6,0.03,11.22,641.82
May,6,camp 1,Medium,240 x 400,Forbes,2969,1.5599,45,8.3937,8,757.8085,1.52,0.03,17.78,438.09
May,6,camp 1,Medium,240 x 400,CNBC,16295,15.4572,151,28.1572,17,1911.0431,0.93,0.1,11.26,82.16
May,6,camp 1,High,300 x 250,Morning Brew,38968,43.855,144,26.0,87,8746.2735,0.37,0.3,60.42,-40.71
May,6,camp 1,High,300 x 250,Buzzfeed,53505,37.4706,630,117.0,329,14265.9149,1.18,0.06,52.22,212.24
May,6,camp 1,High,300 x 250,Forbes,4021,2.2202,11,2.0,0,0.0,0.27,0.2,0.0,-9.92
May,6,camp 1,High,300 x 250,CNBC,312422,478.8989,1632,304.0,1194,67714.1586,0.52,0.29,73.16,-36.52
May,6,camp 1,Low,300 x 250,Morning Brew,497,0.145,4,0.7461,0,0.0,0.8,0.04,0.0,414.55
May,6,camp 1,Low,300 x 250,Buzzfeed,151,0.0962,5,0.9326,1,6.4352,3.31,0.02,20.0,869.44
May,6,camp 1,Low,300 x 250,CNBC,4201,1.2314,23,4.2901,0,0.0,0.55,0.05,0.0,248.39
May,6,camp 1,Medium,300 x 250,Morning Brew,4020,3.0768,31,5.782,4,149.7064,0.77,0.1,12.9,87.92
May,6,camp 1,Medium,300 x 250,Buzzfeed,2380,1.5379,88,16.406,3,279.0085,3.7,0.02,3.41,966.78
May,6,camp 1,Medium,300 x 250,Forbes,353,0.1958,1,0.1865,0,0.0,0.28,0.2,0.0,-4.75
May,6,camp 1,Medium,300 x 250,CNBC,37111,28.4463,272,50.7334,26,1111.3654,0.73,0.1,9.56,78.35
May,6,camp 1,High,468 x 60,Morning Brew,1202,0.4491,1,0.0,0,0.0,0.08,0.45,0.0,-100.0
May,6,camp 1,High,468 x 60,CNBC,4034,1.7871,6,1.0,0,0.0,0.15,0.3,0.0,-44.04
May,6,camp 1,Medium,468 x 60,CNBC,575,0.0841,3,0.5595,0,0.0,0.52,0.03,0.0,565.28
May,6,camp 1,High,580 x 400,CNBC,43638,124.8561,512,95.0,336,14981.8924,1.17,0.24,65.62,-23.91
May,6,camp 1,Low,580 x 400,CNBC,461,0.2192,5,0.9326,0,0.0,1.08,0.04,0.0,325.46
May,6,camp 1,Medium,580 x 400,CNBC,4627,6.5427,67,12.4931,13,585.8189,1.45,0.1,19.4,90.95
May,6,camp 1,High,670 x 90,Morning Brew,5405,11.003,39,7.0,13,821.9656,0.72,0.28,33.33,-36.38
May,6,camp 1,High,670 x 90,Buzzfeed,18044,14.0608,85,15.0,57,2157.1135,0.47,0.17,67.06,6.68
May,6,camp 1,High,670 x 90,Forbes,343,0.2374,5,0.0,1,9.1132,1.46,0.05,20.0,-100.0
May,6,camp 1,High,670 x 90,CNBC,17091,27.8602,82,15.0,38,2432.412,0.48,0.34,46.34,-46.16
May,6,camp 1,Low,670 x 90,CNBC,218,0.0463,1,0.1865,0,0.0,0.46,0.05,0.0,302.81
May,6,camp 1,Medium,670 x 90,Morning Brew,611,0.6617,3,0.5595,0,0.0,0.49,0.22,0.0,-15.45
May,6,camp 1,Medium,670 x 90,Buzzfeed,531,0.4328,7,1.3056,0,0.0,1.32,0.06,0.0,201.66
May,6,camp 1,Medium,670 x 90,CNBC,1778,1.1451,4,0.7461,0,0.0,0.22,0.29,0.0,-34.84
May,6,camp 1,High,728 x 90,Morning Brew,64449,75.5745,244,45.0,124,7133.7503,0.38,0.31,50.82,-40.46
May,6,camp 1,High,728 x 90,Buzzfeed,191907,255.7159,1578,294.0,792,40566.0885,0.82,0.16,50.19,14.97
May,6,camp 1,High,728 x 90,Forbes,13362,5.1483,61,11.0,29,2007.0759,0.46,0.08,47.54,113.66
May,6,camp 1,High,728 x 90,CNBC,297758,300.5117,1069,199.0,823,38936.3484,0.36,0.28,76.99,-33.78
May,6,camp 1,Low,728 x 90,Morning Brew,803,0.2689,4,0.7461,0,0.0,0.5,0.07,0.0,177.46
May,6,camp 1,Low,728 x 90,Buzzfeed,271,0.2946,4,0.7461,0,0.0,1.48,0.07,0.0,153.26
May,6,camp 1,Low,728 x 90,CNBC,3754,0.8298,11,2.0518,0,0.0,0.29,0.08,0.0,147.26
May,6,camp 1,Medium,728 x 90,Morning Brew,7573,4.46,46,8.5799,18,605.0187,0.61,0.1,39.13,92.37
May,6,camp 1,Medium,728 x 90,Buzzfeed,7871,9.9491,177,33.0132,11,796.3688,2.25,0.06,6.21,231.82
May,6,camp 1,Medium,728 x 90,Forbes,1438,0.5373,13,2.4248,0,0.0,0.9,0.04,0.0,351.29
May,6,camp 1,Medium,728 x 90,CNBC,34993,17.5376,193,35.9914,28,1238.4267,0.55,0.09,14.51,105.22
May,6,camp 3,High,160 x 600,Morning Brew,2409,0.4453,1,0.0532,0,0.0,0.04,0.45,0.0,-88.05
May,6,camp 3,High,160 x 600,Buzzfeed,40,0.0382,1,0.0532,0,0.0,2.5,0.04,0.0,39.27
May,6,camp 3,High,160 x 600,CNBC,21859,5.2746,54,2.8766,3,127.3184,0.25,0.1,5.56,-45.46
May,6,camp 3,Low,160 x 600,Morning Brew,6648,0.2948,11,0.5862,0,0.0,0.17,0.03,0.0,98.85
May,6,camp 3,Low,160 x 600,CNBC,28358,1.4948,79,4.2089,0,0.0,0.28,0.02,0.0,181.57
May,6,camp 3,Medium,160 x 600,Morning Brew,10881,0.7202,33,1.7586,0,0.0,0.3,0.02,0.0,144.18
May,6,camp 3,Medium,160 x 600,CNBC,58884,5.5073,255,13.5892,0,0.0,0.43,0.02,0.0,146.75
May,6,camp 3,High,240 x 400,Morning Brew,5770,1.1406,12,0.6395,0,0.0,0.21,0.1,0.0,-43.93
May,6,camp 3,High,240 x 400,Buzzfeed,7438,6.358,66,3.5173,6,790.8905,0.89,0.1,9.09,-44.68
May,6,camp 3,High,240 x 400,Forbes,3311,1.5294,10,0.5329,8,210.4431,0.3,0.15,80.0,-65.16
May,6,camp 3,High,240 x 400,CNBC,22373,7.0855,40,2.1311,2,328.0094,0.18,0.18,5.0,-69.92
May,6,camp 3,Low,240 x 400,Morning Brew,6803,0.5995,23,1.2251,0,0.0,0.34,0.03,0.0,104.35
May,6,camp 3,Low,240 x 400,Buzzfeed,2997,2.4321,31,1.6521,0,0.0,1.03,0.08,0.0,-32.07
May,6,camp 3,Low,240 x 400,Forbes,260,0.1212,2,0.1065,0,0.0,0.77,0.06,0.0,-12.13
May,6,camp 3,Low,240 x 400,CNBC,17106,1.0597,32,1.7053,0,0.0,0.19,0.03,0.0,60.92
May,6,camp 3,Medium,240 x 400,Morning Brew,13335,1.3387,42,2.2383,0,0.0,0.31,0.03,0.0,67.2
May,6,camp 3,Medium,240 x 400,Buzzfeed,8220,6.787,187,9.9653,4,91.393,2.27,0.04,2.14,46.83
May,6,camp 3,Medium,240 x 400,Forbes,1026,0.5022,16,0.8526,0,0.0,1.56,0.03,0.0,69.77
May,6,camp 3,Medium,240 x 400,CNBC,38952,4.1415,125,6.6604,5,529.2297,0.32,0.03,4.0,60.82
May,6,camp 3,High,300 x 250,Morning Brew,3254,1.0614,14,0.7461,1,38.5046,0.43,0.08,7.14,-29.71
May,6,camp 3,High,300 x 250,Buzzfeed,928,0.5712,12,0.6395,0,0.0,1.29,0.05,0.0,11.96
May,6,camp 3,High,300 x 250,CNBC,32557,9.6606,116,6.1785,9,1604.9559,0.36,0.08,7.76,-36.04
May,6,camp 3,Low,300 x 250,Morning Brew,6148,0.4501,35,1.8652,0,0.0,0.57,0.01,0.0,314.4
May,6,camp 3,Low,300 x 250,Buzzfeed,456,0.2571,14,0.7461,0,0.0,3.07,0.02,0.0,190.2
May,6,camp 3,Low,300 x 250,CNBC,43093,1.5303,93,4.9562,0,0.0,0.22,0.02,0.0,223.87
May,6,camp 3,Medium,300 x 250,Morning Brew,8805,1.0489,87,4.6353,0,0.0,0.99,0.01,0.0,341.92
May,6,camp 3,Medium,300 x 250,Buzzfeed,1224,0.6866,57,3.0365,1,47.6788,4.66,0.01,1.75,342.25
May,6,camp 3,Medium,300 x 250,CNBC,80698,5.5146,310,16.5173,7,1042.8583,0.38,0.02,2.26,199.52
May,6,camp 3,Low,468 x 60,Morning Brew,46,0.0023,1,0.0532,0,0.0,2.17,0.0,0.0,2213.04
May,6,camp 3,High,580 x 400,CNBC,6993,3.7175,36,1.9179,5,714.0434,0.51,0.1,13.89,-48.41
May,6,camp 3,Low,580 x 400,CNBC,6835,0.7419,29,1.5455,0,0.0,0.42,0.03,0.0,108.32
May,6,camp 3,Medium,580 x 400,CNBC,17784,3.2721,243,12.9497,1,54.4502,1.37,0.01,0.41,295.76
May,6,camp 3,High,670 x 90,Buzzfeed,129,0.1265,1,0.0532,0,0.0,0.78,0.13,0.0,-57.94
May,6,camp 3,High,670 x 90,CNBC,1773,0.4005,2,0.1065,0,0.0,0.11,0.2,0.0,-73.41
May,6,camp 3,Low,670 x 90,Morning Brew,3536,0.1347,12,0.6395,0,0.0,0.34,0.01,0.0,374.76
May,6,camp 3,Low,670 x 90,Forbes,4,0.0014,1,0.0532,0,0.0,25.0,0.0,0.0,3700.0
May,6,camp 3,Low,670 x 90,CNBC,1874,0.0628,1,0.0532,0,0.0,0.05,0.06,0.0,-15.29
May,6,camp 3,Medium,670 x 90,Morning Brew,4154,0.2481,14,0.7461,0,0.0,0.34,0.02,0.0,200.73
May,6,camp 3,Medium,670 x 90,Buzzfeed,72,0.0854,3,0.1586,0,0.0,4.17,0.03,0.0,85.71
May,6,camp 3,Medium,670 x 90,CNBC,4341,0.2243,16,0.8525,0,0.0,0.37,0.01,0.0,280.07
May,6,camp 3,High,728 x 90,Morning Brew,5821,1.3562,9,0.4796,5,83.1247,0.15,0.15,55.56,-64.64
May,6,camp 3,High,728 x 90,Buzzfeed,1017,1.0519,10,0.5329,0,0.0,0.98,0.11,0.0,-49.34
May,6,camp 3,High,728 x 90,Forbes,876,0.304,3,0.1598,0,0.0,0.34,0.1,0.0,-47.43
May,6,camp 3,High,728 x 90,CNBC,25851,5.4119,65,3.464,3,68.3224,0.25,0.08,4.62,-35.99
May,6,camp 3,Low,728 x 90,Morning Brew,5125,0.5208,18,0.9592,0,0.0,0.35,0.03,0.0,84.18
May,6,camp 3,Low,728 x 90,Buzzfeed,291,0.2959,2,0.1065,0,0.0,0.69,0.15,0.0,-64.01
May,6,camp 3,Low,728 x 90,CNBC,33280,0.826,70,3.7305,0,0.0,0.21,0.01,0.0,351.63
May,6,camp 3,Medium,728 x 90,Morning Brew,13552,1.5957,79,4.2101,1,27.4861,0.58,0.02,1.27,163.84
May,6,camp 3,Medium,728 x 90,Buzzfeed,852,0.8694,12,0.6395,0,0.0,1.41,0.07,0.0,-26.44
May,6,camp 3,Medium,728 x 90,Forbes,288,0.0784,1,0.0532,0,0.0,0.35,0.08,0.0,-32.14
May,6,camp 3,Medium,728 x 90,CNBC,65353,2.9162,177,9.4329,0,0.0,0.27,0.02,0.0,223.47
May,7,camp 1,High,160 x 600,Morning Brew,14862,16.7068,69,12.0,15,1121.184,0.46,0.24,21.74,-28.17
May,7,camp 1,High,160 x 600,Buzzfeed,13661,24.3648,93,17.0,65,5230.5324,0.68,0.26,69.89,-30.23
May,7,camp 1,High,160 x 600,CNBC,143266,189.2556,987,182.0,455,22763.5262,0.69,0.19,46.1,-3.83
May,7,camp 1,Low,160 x 600,Morning Brew,337,0.047,2,0.3688,0,0.0,0.59,0.02,0.0,684.68
May,7,camp 1,Low,160 x 600,CNBC,2048,0.4811,4,0.7376,1,93.8831,0.2,0.12,25.0,53.32
May,7,camp 1,Medium,160 x 600,Morning Brew,1867,0.9565,16,2.9507,0,0.0,0.86,0.06,0.0,208.49
May,7,camp 1,Medium,160 x 600,Buzzfeed,412,0.6926,1,0.1844,0,0.0,0.24,0.69,0.0,-73.38
